MR,ML,SU,Microphone,Eye,ECG,PressureSensor
0.087025,-0.0048986,0.14421,-0.00049412,0.00079501,0.10245,
0.076896,-0.00072633,0.10549,-0.0005312,0.00080264,0.10245,
0.048064,0.0027237,0.070725,-0.00050688,0.0008117,0.10246,
0.0081233,-0.0058877,0.094007,-0.00051153,0.00082457,0.10245,
-0.018846,-0.022032,0.1714,-0.00050759,0.00084984,0.10245,
-0.018141,-0.032745,0.21008,-0.00049245,0.00085568,0.10246,
0.00041552,-0.035559,0.15605,-0.00051486,0.00081456,0.10247,
0.019408,-0.041079,0.089701,-0.00052893,0.00076389,0.10249,
0.04074,-0.056633,0.093148,-0.00049639,0.00074697,0.1025,
0.085047,-0.077089,0.10195,-0.00052512,0.00073123,0.1025,
0.1632,-0.094759,0.018877,-0.00054431,0.00069988,0.10249,
0.26003,-0.10952,-0.10424,-0.00052679,0.00066507,0.10247,
0.35336,-0.12412,-0.14261,-0.00052166,0.00066841,0.10245,
0.43718,-0.13608,-0.091856,-0.00050974,0.00069332,0.10243,
0.511,-0.13991,-0.049948,-0.00053108,0.00071573,0.10242,
0.55469,-0.13383,-0.05914,-0.00056386,0.00067937,0.10242,
0.53932,-0.12014,-0.085951,-0.0005337,0.00063801,0.10242,
0.46884,-0.1016,-0.11572,-0.00053465,0.00060594,0.10241,
0.3877,-0.080535,-0.1591,-0.00055718,0.00060034,0.10241,
0.33214,-0.059562,-0.18724,-0.00054967,0.00061166,0.10241,
0.29215,-0.040859,-0.14729,-0.00054693,0.00059688,0.10239,
0.2398,-0.026248,-0.040444,-0.00054419,0.00057709,0.10238,
0.17639,-0.018818,0.067284,-0.0005374,0.00059843,0.10237,
0.12618,-0.020628,0.11107,-0.00057304,0.0006423,0.10236,
0.096037,-0.027026,0.077973,-0.00056326,0.00065446,0.10234,
0.070405,-0.029436,0.0048164,-0.00052559,0.00066888,0.10234,
0.040967,-0.027241,-0.053052,-0.00057399,0.00069308,0.10234,
0.015684,-0.029143,-0.062498,-0.00060725,0.00072682,0.10233,
-0.00053109,-0.03795,-0.038438,-0.00054491,0.00076449,0.10232,
-0.014198,-0.042866,-0.021536,-0.00053692,0.00078785,0.10231,
-0.031928,-0.033889,-0.024095,-0.00061798,0.00078785,0.10229,
-0.053555,-0.01636,-0.015261,-0.00059474,0.0007751,0.10229,
-0.075415,-0.0028792,0.025716,-0.00054026,0.00074828,0.1023,
-0.092632,0.0038424,0.062531,-0.00060308,0.00072467,0.10232,
-0.10141,0.010643,0.041671,-0.00058436,0.00071561,0.10234,
-0.10419,0.019745,-0.02934,-0.00055683,0.00072026,0.10236,
-0.10783,0.025885,-0.08406,-0.00060701,0.00072074,0.10235,
-0.1129,0.027894,-0.07818,-0.00062978,0.00073051,0.10235,
-0.11169,0.032604,-0.027817,-0.00057852,0.00072384,0.10236,
-0.10039,0.043789,0.034118,-0.00058985,0.00072885,0.10236,
-0.08595,0.055772,0.093487,-0.00064683,0.00074422,0.10236,
-0.076767,0.062886,0.13899,-0.00062287,0.00075185,0.10237,
-0.073149,0.068071,0.15523,-0.0005846,0.00072622,0.10237,
-0.071122,0.076009,0.14672,-0.00065017,0.00071335,0.10237,
-0.0704,0.083524,0.13655,-0.00063443,0.00070572,0.10237,
-0.074705,0.083585,0.13071,-0.00059617,0.00070405,0.10235,
-0.086043,0.075002,0.11062,-0.00064874,0.00070274,0.10231,
-0.10025,0.062585,0.066969,-0.00064516,0.00067306,0.10229,
-0.10825,0.050547,0.016206,-0.00062037,0.00065303,0.10228,
-0.10207,0.040301,-0.021658,-0.00065196,0.00063264,0.10228,
-0.079338,0.033293,-0.04217,-0.00065076,0.00062692,0.10229,
-0.042914,0.031857,-0.050911,-0.00063264,0.00061345,0.10229,
0.001577,0.035018,-0.055467,-0.00066066,0.00062907,0.10228,
0.048033,0.035735,-0.063252,-0.0006597,0.00063312,0.10228,
0.092281,0.027784,-0.071703,-0.00063598,0.00062811,0.10228,
0.13222,0.015673,-0.061496,-0.00066793,0.00063574,0.10227,
0.16554,0.011592,-0.017915,-0.00067818,0.00065076,0.10227,
0.18965,0.020889,0.038595,-0.00066984,0.00066435,0.10228,
0.20314,0.035926,0.064901,-0.00064874,0.00065744,0.10226,
0.20408,0.046594,0.04978,-0.00072658,0.00067985,0.10225,
0.19045,0.051771,0.036326,-0.00064814,0.00071561,0.10224,
0.16645,0.055051,0.069548,-0.00061476,0.00075293,0.10223,
0.14233,0.053545,0.13719,-0.00071144,0.00078511,0.10223,
0.12173,0.042114,0.18931,-0.00069118,0.00083303,0.10223,
0.097375,0.027963,0.2039,-0.00064552,0.00084722,0.10223,
0.067001,0.025908,0.20057,-0.00068343,0.00084627,0.10224,
0.043394,0.036219,0.19877,-0.00070822,0.00083685,0.10224,
0.036989,0.043455,0.1989,-0.0007056,0.00083375,0.10225,
0.037884,0.04123,0.1997,-0.00068486,0.00082469,0.10227,
0.029452,0.040315,0.19984,-0.0006938,0.00082827,0.10228,
0.012645,0.047254,0.18158,-0.00069273,0.00085235,0.10228,
0.0012884,0.053442,0.11922,-0.00068641,0.00085235,0.10227,
-0.0016222,0.051667,0.0097092,-0.00068998,0.00083411,0.10227,
-0.0068785,0.046525,-0.11436,-0.00069463,0.0008111,0.10226,
-0.020695,0.042047,-0.20456,-0.00068295,0.00081003,0.10224,
-0.037658,0.033633,-0.23541,-0.00069153,0.00079441,0.10221,
-0.051495,0.018421,-0.23008,-0.00070298,0.00077462,0.10221,
-0.061361,0.0020953,-0.23637,-0.00070429,0.00075507,0.10222,
-0.067661,-0.010014,-0.2691,-0.00069427,0.0007478,0.10222,
-0.070958,-0.019754,-0.29496,-0.00067675,0.00073886,0.10222,
-0.074859,-0.029564,-0.28275,-0.00069475,0.00072598,0.10222,
-0.083009,-0.037193,-0.23806,-0.0007056,0.00069988,0.10221,
-0.093671,-0.042347,-0.17563,-0.00067556,0.00069892,0.10222,
-0.10132,-0.051105,-0.10023,-0.00069189,0.00072181,0.10223,
-0.10174,-0.066709,-0.037617,-0.00070763,0.00071418,0.10224,
-0.093053,-0.08143,-0.03049,-0.00069761,0.00067866,0.10224,
-0.074991,-0.08424,-0.064509,-0.00069547,0.00066447,0.10223,
-0.050448,-0.072829,-0.052466,-0.00070274,0.00063074,0.10223,
-0.025815,-0.053686,0.055668,-0.00070834,0.0006181,0.10221,
-0.0066805,-0.034368,0.19273,-0.0006969,0.000633,0.10221,
0.0066738,-0.019146,0.25838,-0.00068915,0.0006249,0.10221,
0.018602,-0.008271,0.24205,-0.0006994,0.00060964,0.10219,
0.03347,0.0017014,0.20779,-0.00068033,0.00060451,0.10218,
0.051171,0.014298,0.19423,-0.00069034,0.00061858,0.10218,
0.065866,0.028395,0.18737,-0.00070679,0.00064409,0.10218,
0.070655,0.039964,0.16784,-0.00068629,0.000682,0.10218,
0.06528,0.048812,0.13268,-0.00066972,0.00070703,0.10217,
0.056654,0.058536,0.08187,-0.00067699,0.00070703,0.10216,
0.049911,0.068325,0.020339,-0.00067735,0.00071514,0.10216,
0.042744,0.071334,-0.031954,-0.00068688,0.00072515,0.10218,
0.030561,0.06403,-0.049202,-0.0006876,0.00073814,0.10217,
0.012907,0.050064,-0.013463,-0.00066924,0.00076163,0.10216,
-0.0068439,0.033001,0.075276,-0.00066769,0.00079513,0.10216,
-0.023521,0.014894,0.17919,-0.00069094,0.00080645,0.10215,
-0.031184,0.0027254,0.22144,-0.00069249,0.00080991,0.10214,
-0.027828,0.0022526,0.14394,-0.00066447,0.00079131,0.10215,
-0.020228,0.0039988,-0.025753,-0.00066304,0.00075328,0.10216,
-0.018243,-0.0076212,-0.19362,-0.00067914,0.0007354,0.10216,
-0.023061,-0.028875,-0.29236,-0.00067067,0.00072753,0.10216,
-0.027212,-0.039772,-0.32979,-0.000669,0.00069535,0.10215,
-0.027059,-0.036069,-0.34364,-0.0007062,0.00066686,0.10214,
-0.027501,-0.036425,-0.34863,-0.0007652,0.00062943,0.10214,
-0.032391,-0.050135,-0.34382,-0.00047612,0.00057268,0.10212,
-0.038673,-0.058807,-0.33295,-0.00060844,0.00052464,0.10212,
-0.043179,-0.042516,-0.31113,-0.0008539,0.0005126,0.10214,
-0.047489,-0.008724,-0.25974,-0.00054443,0.00051153,0.10214,
-0.052169,0.017875,-0.17896,-0.00053048,0.00052381,0.10213,
-0.052658,0.024501,-0.10375,-0.00077856,0.00055683,0.10212,
-0.045567,0.018769,-0.066272,-0.00064182,0.00055504,0.10211,
-0.034926,0.015387,-0.056281,-0.00056195,0.00055766,0.10212,
-0.027752,0.023219,-0.033929,-0.00069189,0.00056159,0.10212,
-0.025793,0.040377,0.025946,-0.0006603,0.00056517,0.10212,
-0.025627,0.055045,0.1098,-0.00054204,0.00055861,0.10212,
-0.02496,0.054526,0.17784,-0.00063229,0.00055718,0.10211,
-0.023972,0.037753,0.19574,-0.00066543,0.0005827,0.10212,
-0.021786,0.016096,0.1617,-0.00058639,0.00063396,0.10212,
-0.017906,0.00081095,0.10672,-0.00064337,0.00067949,0.10212,
-0.01668,-0.0065213,0.062922,-0.00067902,0.0006907,0.1021,
-0.0227,-0.011813,0.033783,-0.00060058,0.0006603,0.10207,
-0.031096,-0.021118,0.006978,-0.00060427,0.00064945,0.10207,
-0.031212,-0.034444,-0.0097285,-0.00064349,0.00067914,0.10208,
-0.022942,-0.044675,0.007462,-0.00060248,0.00071228,0.10208,
-0.020469,-0.045971,0.052386,-0.00055802,0.00070977,0.10209,
-0.033263,-0.043321,0.076183,-0.00058198,0.00069523,0.10207,
-0.050387,-0.045952,0.03963,-0.00061619,0.00067639,0.10204,
-0.053535,-0.050543,-0.040985,-0.00063312,0.00065601,0.10203,
-0.041719,-0.042998,-0.11758,-0.00065434,0.00065434,0.10203,
-0.030199,-0.020577,-0.15938,-0.00065041,0.00065732,0.10201,
-0.025684,0.0019859,-0.15874,-0.00060511,0.00064981,0.102,
-0.018278,0.014347,-0.1138,-0.00059974,0.00065911,0.10198,
-0.001294,0.021678,-0.038367,-0.0006001,0.000682,0.10198,
0.017326,0.025563,0.026673,-0.00052774,0.00070965,0.102,
0.030136,0.013737,0.046277,-0.00048959,0.00073421,0.102,
0.042121,-0.017603,0.031502,-0.00052679,0.00074685,0.10201,
0.057712,-0.04863,0.023733,-0.00063407,0.00074899,0.10201,
0.066568,-0.057933,0.045592,-0.00075758,0.00072753,0.10202,
0.054808,-0.047277,0.088913,-0.0006969,0.00068974,0.10203,
0.02595,-0.03248,0.1421,-0.00053895,0.00065339,0.10204,
-0.0019274,-0.020465,0.19868,-0.0005933,0.00063169,0.10204,
-0.019949,-0.0077491,0.23602,-0.00059223,0.00063992,0.10203,
-0.036859,0.0052444,0.21895,-0.0004679,0.00067759,0.10202,
-0.059765,0.011662,0.14539,-0.00045145,0.00069177,0.10203,
-0.079018,0.0088881,0.067122,-0.00040269,0.00067747,0.10202,
-0.081603,0.0012401,0.036741,-0.00057828,0.00068378,0.10201,
-0.070595,-0.0084645,0.04613,-0.0010048,0.00068617,0.10199,
-0.059084,-0.02066,0.049359,-0.0006547,0.0006721,0.102,
-0.050015,-0.031082,0.033716,-0.00030804,0.00063574,0.10199,
-0.035912,-0.030997,0.021839,-0.00065184,0.00061691,0.102,
-0.017014,-0.020081,0.010836,-0.00064373,0.00063491,0.102,
-0.0050397,-0.011354,-0.029131,-0.00034666,0.00065172,0.102,
-0.0062948,-0.015789,-0.089236,-0.00043941,0.00065958,0.10201,
-0.013633,-0.026637,-0.11926,-0.00044394,0.00066304,0.10202,
-0.019055,-0.028487,-0.10739,-0.0005275,0.00064003,0.10201,
-0.022644,-0.020307,-0.10418,-0.0010343,0.00065124,0.10199,
-0.024227,-0.017967,-0.14554,-0.000651,0.00066543,0.10199,
-0.018083,-0.031536,-0.20201,-0.00022876,0.00070167,0.10199,
-0.0042404,-0.052433,-0.22726,-0.00065708,0.00074995,0.10197,
0.0037314,-0.069173,-0.21749,-0.00069535,0.00083256,0.10196,
-0.0070982,-0.083015,-0.19919,-0.0003345,0.00087059,0.10196,
-0.030738,-0.097785,-0.18318,-0.00038004,0.00083375,0.10196,
-0.047954,-0.10507,-0.15039,-0.00045943,0.00079584,0.10197,
-0.049021,-0.092889,-0.076701,-0.00043344,0.00072193,0.10197,
-0.041869,-0.063803,0.035085,-0.00092459,0.00063097,0.10196,
-0.038331,-0.033624,0.15037,-0.00077331,0.00061405,0.10196,
-0.041724,-0.013377,0.2309,-0.00023437,0.00061011,0.10197,
-0.048216,-0.00048533,0.2601,-0.00057769,0.00058162,0.10196,
-0.052017,0.010603,0.24029,-0.00076783,0.00056231,0.10194,
-0.04868,0.016681,0.18489,-0.00035882,0.00056243,0.10192,
-0.038716,0.012729,0.12014,-0.00033724,0.00054431,0.10191,
-0.027039,0.0050482,0.074174,-0.00052357,0.00053215,0.10191,
-0.01684,0.0041425,0.056891,-0.00037801,0.00053239,0.10192,
-0.008231,0.0072597,0.06194,-0.00069332,0.00054407,0.10195,
-0.0034421,0.0025868,0.07994,-0.00094378,0.00057626,0.10196,
-0.0056665,-0.010737,0.093227,-0.00034297,0.00059581,0.10195,
-0.010968,-0.01915,0.076768,-0.0004034,0.00066936,0.10195,
-0.010932,-0.01019,0.032956,-0.00081265,0.0007273,0.10196,
-0.0070106,0.01441,0.0062187,-0.00048125,0.0007143,0.10196,
-0.010766,0.038157,0.025528,-0.00026369,0.00069809,0.10196,
-0.023334,0.042824,0.050821,-0.00051248,0.00071001,0.10196,
-0.027674,0.027669,0.024221,-0.00046825,0.00071371,0.10195,
-0.011851,0.011049,-0.040542,-0.00046182,0.00069368,0.10193,
0.012041,0.0069474,-0.077065,-0.0009557,0.00069642,0.10193,
0.024714,0.0096464,-0.067502,-0.00063741,0.00073147,0.10193,
0.024578,0.010107,-0.064204,-0.0002774,0.00081444,0.10193,
0.02249,0.013523,-0.1041,-0.0006851,0.0008837,0.10191,
0.021496,0.026,-0.15347,-0.00065446,0.00085628,0.10189,
0.017253,0.036821,-0.15652,-0.00030208,0.00080562,0.10191,
0.013265,0.032865,-0.10428,-0.00042284,0.00081205,0.10191,
0.020557,0.020452,-0.027908,-0.00053608,0.00080848,0.10191,
0.041655,0.013288,0.055964,-0.00036919,0.00082004,0.10192,
0.06613,0.0087204,0.14866,-0.00071645,0.00083339,0.10192,
0.085586,-0.0033943,0.21916,-0.00089264,0.00082111,0.10192,
0.10359,-0.017714,0.21388,-0.00038266,0.00078535,0.10193,
0.12349,-0.020229,0.14366,-0.00047219,0.00076365,0.10192,
0.13476,-0.010928,0.092957,-0.00074303,0.00074029,0.10191,
0.12456,-0.0020177,0.10131,-0.00046992,0.00072598,0.1019,
0.098577,0.0012179,0.10726,-0.00034142,0.00072622,0.10189,
0.076114,0.0047566,0.059985,-0.0005182,0.00073755,0.10189,
0.065642,0.014711,0.0098479,-0.00043821,0.00074184,0.1019,
0.058527,0.029941,0.023558,-0.0004791,0.00074303,0.10192,
0.046075,0.043843,0.075645,-0.00092697,0.00076675,0.10191,
0.030364,0.050144,0.096529,-0.0006758,0.00077581,0.10189,
0.017341,0.047951,0.08207,-0.00035143,0.00077486,0.10187,
0.0082563,0.041625,0.084146,-0.00063038,0.00075316,0.10186,
8.63E-05,0.035911,0.11351,-0.00065219,0.0007292,0.10183,
-0.0093426,0.03311,0.1114,-0.00040257,0.00071454,0.10181,
-0.018258,0.034743,0.023542,-0.00043249,0.00070775,0.1018,
-0.023768,0.041786,-0.12674,-0.00052011,0.00071156,0.1018,
-0.027843,0.050906,-0.2507,-0.00041032,0.00074172,0.1018,
-0.037228,0.054056,-0.27763,-0.0006789,0.0007813,0.10179,
-0.055663,0.046324,-0.22654,-0.00089037,0.00078928,0.10177,
-0.07934,0.03294,-0.18721,-0.00051665,0.00073802,0.10179,
-0.10087,0.024539,-0.21881,-0.00045979,0.00072289,0.1018,
-0.11331,0.025581,-0.27929,-0.000669,0.00072575,0.10182,
-0.11007,0.030475,-0.28067,-0.0005697,0.00071883,0.10183,
-0.088496,0.031623,-0.2041,-0.00042558,0.00070727,0.10185,
-0.056182,0.027889,-0.11386,-0.00047374,0.00064552,0.10186,
-0.026185,0.022852,-0.050966,-0.00049758,0.00058806,0.10185,
-0.0020566,0.018761,0.022005,-0.00050747,0.00056124,0.10183,
0.024471,0.016556,0.12877,-0.00080431,0.00057864,0.10184,
0.056511,0.017401,0.19802,-0.00078714,0.00062931,0.10183,
0.08261,0.019493,0.15398,-0.00051844,0.0006634,0.1018,
0.091305,0.019003,0.047511,-0.00055039,0.00068426,0.10179,
0.085407,0.017126,0.0010012,-0.00061774,0.00068414,0.10178,
0.074035,0.017725,0.038279,-0.00055218,0.00065994,0.10176,
0.061202,0.017334,0.06248,-0.00046873,0.0006547,0.10175,
0.050499,0.010303,0.0010066,-0.00047946,0.0006758,0.10176,
0.048558,0.0036365,-0.10909,-0.00049949,0.00069606,0.10176,
0.054281,0.00976,-0.18209,-0.00058806,0.00069118,0.10177,
0.055963,0.023039,-0.16497,-0.00080872,0.00068259,0.10177,
0.047016,0.022711,-0.061574,-0.00071645,0.0006696,0.10177,
0.034318,0.0045154,0.068231,-0.00052571,0.00063813,0.10178,
0.025927,-0.0090358,0.13218,-0.0005511,0.0005753,0.10179,
0.020553,0.0012482,0.07189,-0.00061917,0.000525,0.10178,
0.013115,0.026284,-0.077893,-0.00056577,0.0005157,0.10177,
0.0026691,0.042649,-0.20904,-0.00047517,0.00054049,0.10177,
-0.0077081,0.03745,-0.22855,-0.00050676,0.00060451,0.10177,
-0.013673,0.012315,-0.12848,-0.00052893,0.00066566,0.10176,
-0.013019,-0.021932,0.02581,-0.00063634,0.00072074,0.10176,
-0.011269,-0.046798,0.15925,-0.00078726,0.00072789,0.10177,
-0.019876,-0.046514,0.23121,-0.00069547,0.00066698,0.10178,
-0.040949,-0.025329,0.23866,-0.00055158,0.00062752,0.10179,
-0.057973,-0.0052848,0.20316,-0.00056052,0.00063372,0.10181,
-0.052032,-0.0017415,0.1532,-0.0006361,0.00067079,0.10183,
-0.024421,-0.008776,0.10524,-0.00060761,0.00066495,0.10182,
0.0070257,-0.012462,0.06248,-0.00052905,0.0006423,0.10181,
0.030484,-0.0097814,0.032455,-0.00054431,0.00064504,0.1018,
0.047982,-0.0063528,0.029088,-0.00056565,0.00064993,0.10179,
0.063752,-0.0021272,0.049424,-0.00062633,0.00064957,0.10179,
0.076809,0.0078578,0.065915,-0.00073111,0.00066686,0.10179,
0.086159,0.020147,0.054564,-0.00070286,0.00069368,0.1018,
0.094363,0.023942,0.020844,-0.00059676,0.00070798,0.10181,
0.10227,0.017255,-0.0059236,-0.00059736,0.00072193,0.10182,
0.10534,0.0099345,0.0075845,-0.00065076,0.00073063,0.1018,
0.099274,0.0086267,0.077748,-0.00061262,0.00073659,0.10178,
0.085498,0.0099105,0.17988,-0.0005728,0.00073779,0.10178,
0.066951,0.0098191,0.25124,-0.00058973,0.0007515,0.10179,
0.042933,0.010251,0.24815,-0.00057018,0.00077462,0.10179,
0.014713,0.015195,0.19639,-0.00059748,0.00076807,0.10178,
-0.0084548,0.026532,0.15143,-0.0006901,0.00074351,0.10176,
-0.017632,0.040463,0.1197,-0.0006789,0.00072634,0.10175,
-0.016175,0.045512,0.068319,-0.0006237,0.00071812,0.10174,
-0.01561,0.032483,0.001343,-0.00065875,0.00071836,0.10175,
-0.020619,0.0082575,-0.042053,-0.00066805,0.00071561,0.10177,
-0.024963,-0.011079,-0.061221,-0.00062203,0.00071394,0.10177,
-0.022576,-0.020714,-0.089373,-0.00060868,0.00070322,0.10177,
-0.015867,-0.027445,-0.11687,-0.00061512,0.00067616,0.10176,
-0.010121,-0.032023,-0.10135,-0.00060093,0.00065696,0.10173,
-0.0061605,-0.0287,-0.055088,-0.00060511,0.00065625,0.10172,
-0.0043289,-0.021323,-0.039132,-0.0006243,0.00064719,0.10173,
-0.0097456,-0.021045,-0.067153,-0.00065398,0.00063157,0.10175,
-0.024836,-0.027561,-0.092193,-0.00067198,0.00061512,0.10175,
-0.041117,-0.030542,-0.09231,-0.00065994,0.00061452,0.10177,
-0.048474,-0.029354,-0.097194,-0.00065231,0.00063169,0.10177,
-0.049348,-0.032656,-0.12115,-0.00063896,0.00064898,0.10176,
-0.053659,-0.038493,-0.13342,-0.00063765,0.00065887,0.10175,
-0.062571,-0.03489,-0.11374,-0.00063288,0.000646,0.10174,
-0.067644,-0.022457,-0.088679,-0.00059986,0.00064087,0.10174,
-0.064275,-0.016569,-0.089756,-0.00058842,0.00065053,0.10173,
-0.05598,-0.022409,-0.11357,-0.00061119,0.00065196,0.1017,
-0.045619,-0.026387,-0.14768,-0.0006516,0.00067043,0.10169,
-0.031892,-0.01945,-0.19479,-0.00067151,0.00068796,0.10169,
-0.016679,-0.012288,-0.23298,-0.00065434,0.00068414,0.10171,
-0.008146,-0.017329,-0.19347,-0.00064552,0.00067568,0.10173,
-0.011676,-0.02898,-0.041179,-0.00063694,0.00066853,0.10174,
-0.02126,-0.034153,0.13879,-0.00063682,0.00067568,0.10174,
-0.025016,-0.032867,0.20197,-0.00062752,0.00069928,0.10176,
-0.019305,-0.034775,0.10884,-0.00059438,0.0007174,0.10177,
-0.012822,-0.041407,-0.0165,-0.00060546,0.00073004,0.10179,
-0.014262,-0.045899,-0.026239,-0.00063801,0.00073802,0.1018,
-0.020584,-0.046349,0.078718,-0.00065076,0.00073624,0.1018,
-0.022284,-0.045738,0.16919,-0.00064993,0.00072122,0.10177,
-0.01595,-0.04224,0.1684,-0.0006578,0.0006777,0.10177,
-0.0047587,-0.032939,0.12837,-0.00063562,0.00065875,0.10177,
0.0097898,-0.022696,0.1061,-0.00063312,0.00066304,0.10178,
0.027732,-0.016618,0.066019,-0.00063622,0.00066447,0.10177,
0.043694,-0.0099174,-0.031585,-0.00060701,0.00067925,0.10176,
0.049883,0.0020615,-0.134,-0.0005852,0.00068581,0.10176,
0.047604,0.011197,-0.17096,-0.00061297,0.00070405,0.10176,
0.047079,0.0073447,-0.15905,-0.00063837,0.00071585,0.10176,
0.052587,-0.0046778,-0.15042,-0.00064075,0.00072455,0.10175,
0.055454,-0.0112,-0.13337,-0.00064158,0.00074482,0.10176,
0.046056,-0.0073403,-0.063733,-0.00064683,0.00074005,0.10176,
0.026119,0.0021063,0.046606,-0.00062358,0.00072503,0.10177,
0.0043588,0.013564,0.14353,-0.00061202,0.00070977,0.10178,
-0.014044,0.02539,0.20202,-0.00061691,0.00071657,0.10179,
-0.028459,0.031955,0.22622,-0.00059509,0.00074804,0.10179,
-0.038609,0.02849,0.20785,-0.00058389,0.00076032,0.10179,
-0.04449,0.020681,0.13955,-0.00063169,0.00077891,0.1018,
-0.046811,0.019067,0.051531,-0.00064802,0.00077724,0.10178,
-0.045352,0.023364,-0.0098493,-0.00063062,0.00076425,0.10179,
-0.041211,0.023017,-0.030662,-0.00064516,0.00076842,0.10182,
-0.039247,0.015423,-0.027231,-0.00063753,0.00076401,0.10182,
-0.040875,0.01115,-0.010613,-0.00060737,0.00075507,0.10184,
-0.036998,0.015742,0.015747,-0.00059259,0.00074708,0.10185,
-0.017307,0.019085,0.031837,-0.00058353,0.00072217,0.10186,
0.015341,0.010822,0.0076946,-0.00058293,0.00069392,0.10187,
0.047297,-0.0049917,-0.059101,-0.00059986,0.00067294,0.10189,
0.068066,-0.019062,-0.13571,-0.00062013,0.00066555,0.10189,
0.076681,-0.03062,-0.19422,-0.00061488,0.00067091,0.10188,
0.077932,-0.042931,-0.23783,-0.0006299,0.00068152,0.10188,
0.076331,-0.052098,-0.27037,-0.00063431,0.00068343,0.10189,
0.072113,-0.049782,-0.26261,-0.00061464,0.00067341,0.10189,
0.062336,-0.036011,-0.18157,-0.00059485,0.00067151,0.10189,
0.046112,-0.022939,-0.050001,-0.00058544,0.00067067,0.10191,
0.026244,-0.0222,0.052871,-0.00058663,0.00065732,0.10191,
0.0057227,-0.031101,0.065706,-0.00058794,0.00066495,0.10191,
-0.013723,-0.037467,0.0090223,-0.0006007,0.00067818,0.1019,
-0.02986,-0.03661,-0.041429,-0.00061691,0.00067008,0.1019,
-0.040802,-0.033852,-0.03946,-0.00062788,0.00067091,0.1019,
-0.047932,-0.031333,-0.004427,-0.00063491,0.00066137,0.10191,
-0.054758,-0.025905,0.025439,-0.00060451,0.00064361,0.10193,
-0.062118,-0.020239,0.043206,-0.00057912,0.00064182,0.10194,
-0.067417,-0.020433,0.065585,-0.0005815,0.00065041,0.10195,
-0.069604,-0.022233,0.10217,-0.00057578,0.00066376,0.10196,
-0.071149,-0.016132,0.14623,-0.00058556,0.00068295,0.10198,
-0.073063,-0.0057438,0.17886,-0.00059354,0.00069714,0.102,
-0.072553,-0.0039513,0.17716,-0.00059319,0.00071514,0.10201,
-0.068562,-0.01125,0.13387,-0.00061333,0.00071013,0.10202,
-0.065126,-0.014249,0.068191,-0.00063205,0.00068963,0.10202,
-0.065922,-0.0057027,0.0068763,-0.00061035,0.00068164,0.10202,
-0.068989,0.0079623,-0.036709,-0.00057828,0.00068164,0.10203,
-0.069415,0.019394,-0.062129,-0.00059021,0.00067735,0.10204,
-0.064666,0.028971,-0.080759,-0.00057542,0.00067425,0.10205,
-0.055988,0.038541,-0.11301,-0.00057566,0.0006634,0.10206,
-0.046979,0.044465,-0.15427,-0.00059521,0.00067878,0.10206,
-0.041329,0.041722,-0.14703,-0.00059295,0.000705,0.10206,
-0.039584,0.0327,-0.034102,-0.00059855,0.00072253,0.10208,
-0.038366,0.027031,0.14845,-0.00063312,0.00072491,0.10209,
